1,2.914097785949707
2,2.733696699142456
3,2.636272668838501
4,2.585268974304199
5,2.543386936187744
6,2.535548686981201
7,2.5007967948913574
8,2.4778287410736084
9,2.478137731552124
10,2.4612066745758057
11,2.4332261085510254
12,2.4433155059814453
13,2.4089863300323486
14,2.436107873916626
15,2.4078431129455566
16,2.397538185119629
17,2.379009485244751
18,2.389460563659668
19,2.383026123046875
20,2.3677666187286377
21,2.3780739307403564
22,2.363276958465576
23,2.3733246326446533
24,2.3518660068511963
25,2.326514720916748
26,2.3347220420837402
27,2.3153882026672363
28,2.324957847595215
29,2.3271334171295166
30,2.340010643005371
31,2.310375213623047
32,2.3163387775421143
33,2.320507287979126
34,2.294649124145508
35,2.310225486755371
36,2.283430337905884
37,2.2877562046051025
38,2.272838592529297
39,2.2715702056884766
40,2.2904443740844727
41,2.258018732070923
42,2.2707297801971436
43,2.2647252082824707
44,2.25762939453125
45,2.2459142208099365
46,2.2805840969085693
47,2.256998062133789
48,2.258758068084717
49,2.232922077178955
50,2.242083787918091
51,2.236692428588867
52,2.2164084911346436
53,2.2382898330688477
54,2.2392189502716064
55,2.2328996658325195
56,2.2380528450012207
57,2.240600109100342
58,2.2625114917755127
59,2.24867844581604
60,2.239048719406128
61,2.1931166648864746
62,2.204332113265991
63,2.225159168243408
64,2.2235543727874756
65,2.208406925201416
66,2.188077926635742
67,2.2131032943725586
68,2.191030979156494
69,2.172926664352417
70,2.2044155597686768
71,2.2018775939941406
72,2.21034574508667
73,2.206169605255127
74,2.2110435962677
75,2.2053611278533936
76,2.198326587677002
77,2.1995670795440674
78,2.183743715286255
79,2.204235315322876
80,2.177490234375
81,2.2251553535461426
82,2.200744390487671
83,2.1721839904785156
84,2.191688299179077
85,2.1844429969787598
86,2.1593146324157715
87,2.1838743686676025
88,2.164742946624756
89,2.1833395957946777
90,2.146836280822754
91,2.1860597133636475
92,2.1672492027282715
93,2.189755439758301
94,2.166271686553955
95,2.172390937805176
96,2.153630256652832
97,2.1647706031799316
98,2.1708784103393555
99,2.1462528705596924
100,2.184628963470459
101,2.160048007965088
102,2.1485977172851562
103,2.186264753341675
104,2.159052610397339
105,2.1681413650512695
106,2.1819753646850586
107,2.132993459701538
108,2.1394450664520264
109,2.163336992263794
110,2.15293550491333
111,2.15168833732605
112,2.1531174182891846
113,2.1412415504455566
114,2.163536310195923
115,2.164761543273926
116,2.139525890350342
117,2.131437063217163
118,2.132518768310547
119,2.140072822570801
120,2.161452531814575
121,2.1446399688720703
122,2.1466243267059326
123,2.1455652713775635
124,2.1641340255737305
125,2.1301376819610596
126,2.1542861461639404
127,2.133817195892334
128,2.1256957054138184
129,2.1348345279693604
130,2.112913131713867
131,2.1222753524780273
132,2.1566736698150635
133,2.1357548236846924
134,2.124910354614258
135,2.1352813243865967
136,2.1253833770751953
137,2.138416290283203
138,2.1271204948425293
139,2.1254072189331055
140,2.1529524326324463
141,2.1329452991485596
142,2.100740909576416
143,2.1056811809539795
144,2.1167635917663574
145,2.118718385696411
146,2.113748788833618
147,2.138598680496216
148,2.1206791400909424
149,2.0972578525543213
150,2.1091396808624268
151,2.1077730655670166
152,2.119156837463379
153,2.126237630844116
154,2.0910987854003906
155,2.118623971939087
156,2.1092190742492676
157,2.1162991523742676
158,2.108041763305664
159,2.0948030948638916
160,2.1138670444488525
161,2.11963152885437
162,2.098350763320923
163,2.1083405017852783
164,2.099548816680908
165,2.127561330795288
166,2.1124866008758545
167,2.1126351356506348
168,2.1115427017211914
169,2.118218183517456
170,2.085413694381714
171,2.111879825592041
172,2.115981340408325
173,2.103670120239258
174,2.122696876525879
175,2.094740629196167
176,2.085747480392456
177,2.1016147136688232
178,2.078253984451294
179,2.0878243446350098
180,2.098302125930786
181,2.115502119064331
182,2.101067543029785
